candidate_id,dataset_version,label_version,label_status,is_suitable,candidate_origin,source_dataset,district_id,district_name,zone_id,population_density,num_households,nse_ab_pct,nse_c_pct,nse_de_pct,urbanization_rate,dist_nearest_road_m,walkability_score,poi_commercial_500m,poi_educational_500m,poi_parks_500m,land_use_encoded,area_m2,dist_nearest_recycling_m,recycling_density_1km,waste_per_capita_kg,coverage_gap_index,accessibility_composite,nse_high_ratio,recycling_deficit,is_optimal,suitability_score,evidence_summary,label_reason,review_notes
ECO-SIM-V03-0194,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,2,Magdalena del Mar,193,14538.6,1374,0.4624,0.13,0.4076,0.8041,22.2,0.8358,23,2,0,0,165.6,723.7,2,0.651,0.9761,0.8719,0.4624,1,1,0.9645,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0195,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,2,Magdalena del Mar,194,14914.0,1717,0.488,0.3469,0.1651,0.8292,50.6,0.7269,32,1,0,0,145.5,610.9,1,0.685,0.8064,0.7686,0.488,1,1,0.9773,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0196,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,2,Magdalena del Mar,195,18361.1,1716,0.4582,0.325,0.2168,0.863,17.5,0.7662,23,3,1,1,270.6,687.2,1,0.823,0.834,0.8364,0.4582,1,1,0.9807,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0197,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,2,Magdalena del Mar,196,12224.8,1310,0.4312,0.2845,0.2843,0.8652,5.1,0.7696,19,5,0,0,176.3,399.6,2,0.412,0.0144,0.8549,0.4312,0,0,0.884,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0198,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,2,Magdalena del Mar,197,15804.0,1742,0.6564,0.4365,0.0,0.9894,16.3,0.859,28,5,2,3,100.7,88.1,6,0.655,0.1688,0.8937,0.6564,0,0,0.85,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0199,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,2,Magdalena del Mar,198,14436.3,1344,0.6189,0.3239,0.0572,0.7775,11.1,0.9072,28,4,1,0,187.5,609.0,2,0.487,0.8598,0.9295,0.6189,1,1,0.9725,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0200,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,2,Magdalena del Mar,199,10700.7,1207,0.6477,0.3358,0.0165,0.9545,3.1,0.8461,24,4,1,0,321.1,788.5,1,0.726,0.8202,0.9036,0.6477,1,1,0.9763,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0201,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,3,San Isidro,200,6846.1,725,0.8053,0.2697,0.0,0.8288,12.8,0.4661,22,1,1,1,220.8,104.1,3,0.736,0.1926,0.6626,0.8053,0,0,0.9035,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0202,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,3,San Isidro,201,7820.1,660,0.7135,0.2363,0.0503,0.9763,32.1,0.8669,41,2,1,0,114.2,322.2,1,0.447,0.0114,0.8774,0.7135,0,0,0.8804,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0203,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,3,San Isidro,202,7325.2,727,0.8717,0.3349,0.0,0.8719,45.5,0.8311,31,2,0,0,112.6,797.4,2,0.549,0.5026,0.838,0.8717,1,0,0.9257,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0204,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,3,San Isidro,203,6786.8,609,0.9367,0.3829,0.0,0.8633,23.3,0.5212,29,3,1,3,816.8,443.9,1,0.666,0.2797,0.6817,0.9367,0,1,0.9623,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0205,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,3,San Isidro,204,10270.6,1185,0.95,0.2187,0.0,0.8336,4.2,0.8929,16,1,2,0,112.0,1079.3,2,0.718,0.5539,0.9302,0.95,1,0,0.9509,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0206,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,3,San Isidro,205,8559.8,732,0.8203,0.4064,0.0,0.9035,9.5,0.6007,16,4,2,2,579.8,1142.8,1,0.635,0.7394,0.7478,0.8203,1,1,0.9598,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0207,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,3,San Isidro,206,8686.9,713,0.8574,0.4111,0.0,0.8748,47.3,0.741,23,4,2,0,172.6,266.4,1,0.687,0.0334,0.7815,0.8574,0,0,0.9207,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0208,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,3,San Isidro,207,9060.1,980,0.7846,0.3538,0.0,0.781,19.6,0.6483,27,6,0,2,239.7,612.2,2,0.662,0.6962,0.7628,0.7846,1,0,0.9537,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0209,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,3,San Isidro,208,8925.2,875,0.8528,0.2806,0.0,0.9586,15.1,0.677,33,5,2,0,383.6,269.7,4,0.625,0.0337,0.786,0.8528,0,0,0.8496,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0210,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,3,San Isidro,209,7504.3,851,0.8314,0.2716,0.0,0.8362,74.3,0.6355,25,3,1,3,151.6,10.0,1,0.606,0.0771,0.6823,0.8314,0,0,0.8868,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0211,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,3,San Isidro,210,8327.1,691,0.8058,0.4321,0.0,0.8538,16.9,0.7179,31,3,1,1,385.4,2244.4,2,0.586,0.6423,0.8082,0.8058,1,0,0.939,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0212,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,3,San Isidro,211,7677.2,860,0.8138,0.2291,0.0,0.7994,109.0,0.8218,35,1,2,0,47.6,362.8,1,0.685,0.0022,0.7477,0.8138,0,0,0.8531,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0213,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,3,San Isidro,212,8526.2,694,0.8452,0.4352,0.0,0.8828,36.8,0.8883,27,6,0,1,347.8,261.6,3,0.712,0.0942,0.884,0.8452,0,0,0.8935,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0214,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,3,San Isidro,213,8410.0,682,0.7706,0.3368,0.0,0.9185,64.6,0.8374,26,4,1,1,34.0,36.4,3,0.68,0.2923,0.8163,0.7706,0,0,0.9466,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0215,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,3,San Isidro,214,7540.8,742,0.7758,0.3423,0.0,0.9615,17.9,0.7153,16,3,2,0,204.1,119.3,1,0.473,0.1026,0.8053,0.7758,0,0,0.9333,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0216,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,3,San Isidro,215,6404.8,569,0.95,0.2134,0.0,0.7624,55.1,0.4972,27,1,1,0,484.6,129.0,4,0.5,0.1513,0.6249,0.95,0,0,0.8195,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0217,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,3,San Isidro,216,8175.5,848,0.95,0.3383,0.0,0.9836,10.3,0.6983,45,4,0,1,402.6,492.3,2,0.71,0.2238,0.8053,0.95,0,0,0.9329,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0218,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,3,San Isidro,217,7754.9,628,0.6796,0.3991,0.0,0.9189,11.9,0.4472,30,2,3,1,86.6,848.8,0,0.871,0.6239,0.6525,0.6796,1,0,0.9124,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0219,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,3,San Isidro,218,5731.6,466,0.6741,0.2431,0.0829,0.8182,41.1,0.7717,42,5,1,0,96.0,30.2,2,0.673,0.2231,0.8082,0.6741,0,0,0.8549,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0220,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,3,San Isidro,219,8609.2,939,0.7043,0.3899,0.0,0.7991,4.3,0.5323,10,6,3,2,141.0,405.6,3,0.588,0.1985,0.7136,0.7043,0,0,0.8947,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0221,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,3,San Isidro,220,9158.4,809,0.7897,0.3571,0.0,0.8211,14.3,0.7187,27,1,1,0,284.0,38.3,1,0.684,0.1826,0.8121,0.7897,0,0,0.9524,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0222,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,3,San Isidro,221,11034.0,1172,0.8896,0.2985,0.0,0.9602,36.1,0.5972,27,2,0,0,48.2,163.4,4,0.479,0.1949,0.7102,0.8896,0,0,0.83,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0223,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,3,San Isidro,222,7530.6,828,0.8591,0.4184,0.0,0.8199,89.1,0.8403,23,2,1,1,242.1,2082.4,1,0.846,0.9898,0.7854,0.8591,1,1,0.9553,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0224,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,3,San Isidro,223,7353.5,605,0.8172,0.1738,0.009,0.8611,8.8,0.9214,35,2,1,0,313.9,399.4,0,0.678,0.2131,0.9411,0.8172,0,1,0.9729,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0225,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,0,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,3,San Isidro,224,6668.7,738,0.8529,0.3777,0.0,0.9194,57.5,0.7532,22,4,2,0,195.1,280.9,2,0.55,0.2375,0.7752,0.8529,0,0,0.8911,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
ECO-SIM-V03-0226,simulated-training-v0.3,simulated-is-suitable-v0.3,etiquetado_simulado,1,simulated_candidate_cell,ml.data_generator.generate_synthetic_dataset,3,San Isidro,225,8250.4,748,0.7308,0.4796,0.0,0.9593,22.8,0.5967,20,0,1,1,372.5,877.7,1,0.625,0.604,0.7276,0.7308,1,1,0.9674,Registro simulado para desarrollo tecnico de entrenamiento y endpoints.,Etiqueta simulada derivada de suitability_score y tasa positiva controlada; no es evidencia real de tesis.,"Usar para desarrollo, pruebas y contratos de API; no reportar como resultado real."
