zone_id,district_id,district_name,population_density,num_households,nse_ab_pct,nse_c_pct,nse_de_pct,urbanization_rate,dist_nearest_road_m,walkability_score,poi_commercial_500m,poi_educational_500m,poi_parks_500m,land_use_encoded,area_m2,dist_nearest_recycling_m,recycling_density_1km,waste_per_capita_kg,coverage_gap_index,accessibility_composite,nse_high_ratio,recycling_deficit,is_optimal,suitability_score
672,4,Barranco,12899.1,1205,0.7049,0.3665,0.0,0.9532,34.2,0.8226,14,4,0,2,420.5,420.6,1,0.785,0.0482,0.848,0.7049,0,1,0.6299
673,4,Barranco,11911.4,1029,0.529,0.3845,0.0865,0.9708,144.1,0.788,12,3,0,0,181.8,57.7,1,0.574,0.1069,0.6806,0.529,0,1,0.6328
674,4,Barranco,11793.7,1271,0.6435,0.4922,0.0,0.7553,75.0,0.6158,14,3,1,0,230.9,124.2,0,0.334,0.1635,0.6694,0.6435,0,1,0.6268
675,4,Barranco,16343.5,1862,0.5371,0.3847,0.0782,0.7736,1.0,0.9738,17,3,5,2,210.3,11.6,0,0.697,0.1515,0.9829,0.5371,0,1,0.8034
676,4,Barranco,11054.6,1255,0.4983,0.3005,0.2011,0.9044,99.6,0.7384,10,4,0,3,74.9,168.4,2,0.765,0.1471,0.7102,0.4983,0,0,0.5416
677,4,Barranco,14951.9,1570,0.8056,0.4041,0.0,0.8663,29.3,0.7839,14,3,1,1,753.2,10.0,2,0.566,0.0055,0.8313,0.8056,0,0,0.6345
678,4,Barranco,14604.4,1301,0.4998,0.2835,0.2168,0.8213,5.8,0.8036,11,7,1,0,415.7,675.8,2,0.83,0.8735,0.8744,0.4998,1,0,0.7619
679,4,Barranco,12907.4,1195,0.4721,0.4231,0.1049,0.8124,7.8,0.5398,11,3,0,2,134.6,92.4,0,0.522,0.0087,0.7134,0.4721,0,0,0.6631
680,4,Barranco,8533.0,940,0.6215,0.3552,0.0234,0.8039,25.1,0.4385,16,5,3,3,285.3,29.6,1,0.751,0.1215,0.6296,0.6215,0,1,0.5746
681,4,Barranco,12055.9,1162,0.6269,0.382,0.0,0.8761,8.3,0.8812,9,1,1,0,533.4,82.9,0,0.912,0.1941,0.9176,0.6269,0,0,0.5706
682,4,Barranco,11073.5,1210,0.6667,0.2075,0.1257,0.7542,71.7,0.8283,3,1,1,0,255.9,416.5,0,0.656,0.0378,0.8014,0.6667,0,1,0.6387
683,4,Barranco,12036.2,1111,0.8001,0.1699,0.0299,0.9273,38.7,0.5603,11,6,1,2,850.1,193.1,0,0.616,0.275,0.6846,0.8001,0,1,0.6471
684,4,Barranco,10086.7,809,0.5223,0.2299,0.2478,0.8221,84.0,0.7969,16,3,1,1,2525.7,1196.0,1,0.634,0.96,0.7661,0.5223,1,1,0.6731
685,4,Barranco,13361.3,1391,0.5422,0.4897,0.0,0.8524,30.2,0.7825,15,3,1,0,221.2,56.4,1,0.894,0.0653,0.8293,0.5422,0,0,0.4508
686,4,Barranco,13773.0,1432,0.7609,0.2581,0.0,0.8765,43.3,0.8098,13,5,2,0,153.5,351.6,0,0.71,0.1182,0.8282,0.7609,0,1,0.5418
687,4,Barranco,14106.0,1482,0.6939,0.4086,0.0,0.8007,10.4,0.8654,9,0,0,1,110.9,105.7,1,0.972,0.0291,0.9054,0.6939,0,1,0.5969
688,4,Barranco,11312.1,1026,0.68,0.2986,0.0213,0.9621,10.8,0.6632,13,1,2,1,41.6,884.0,0,0.692,0.9187,0.7834,0.68,1,1,0.6451
689,4,Barranco,10093.0,1134,0.541,0.3308,0.1282,0.9137,11.2,0.6115,13,1,1,2,664.2,340.9,2,0.552,0.2748,0.7519,0.541,0,1,0.5012
690,4,Barranco,12633.0,1256,0.7126,0.3464,0.0,0.9589,5.1,0.7637,12,2,1,0,184.4,1051.9,0,0.562,0.6147,0.8514,0.7126,1,1,0.7634
691,4,Barranco,15160.9,1675,0.6803,0.4815,0.0,0.8641,5.2,0.6941,14,1,3,0,492.9,10.7,0,0.659,0.2339,0.8095,0.6803,0,1,0.6393
692,4,Barranco,12124.9,1266,0.619,0.3968,0.0,0.8538,38.7,0.408,10,1,0,1,578.9,124.8,1,0.344,0.1867,0.5932,0.619,0,1,0.546
693,4,Barranco,12814.1,1238,0.5415,0.3808,0.0777,0.8069,5.0,0.3072,11,3,1,0,103.1,355.6,2,0.579,0.272,0.5777,0.5415,0,0,0.4437
694,4,Barranco,11577.1,1240,0.6107,0.4537,0.0,0.8808,9.9,0.8948,11,3,2,0,116.2,1794.5,3,0.582,0.6428,0.9237,0.6107,1,1,0.661
695,4,Barranco,11093.8,1142,0.7648,0.2993,0.0,0.8924,33.7,0.8267,12,5,1,1,988.1,126.1,0,0.686,0.0174,0.8511,0.7648,0,1,0.6377
696,4,Barranco,13184.9,1324,0.4906,0.4355,0.0739,0.8508,3.5,0.6093,3,1,1,0,231.4,1140.4,1,0.941,0.8904,0.7609,0.4906,1,0,0.6137
697,4,Barranco,11809.1,1251,0.52,0.4221,0.0579,0.7849,15.8,0.8597,13,3,0,2,144.3,259.2,0,0.658,0.1187,0.8948,0.52,0,0,0.5579
698,4,Barranco,12726.3,1061,0.5372,0.4212,0.0416,0.8155,1.7,0.7406,14,3,0,0,106.0,303.2,1,0.362,0.1023,0.8421,0.5372,0,1,0.489
699,4,Barranco,12913.5,1503,0.5589,0.3376,0.1035,0.7534,27.3,0.7948,12,0,4,2,218.5,648.7,0,0.513,0.7032,0.8405,0.5589,1,1,0.7521
700,4,Barranco,12625.5,1179,0.5984,0.315,0.0866,0.8266,1.2,0.7539,10,5,1,1,817.6,235.5,1,0.689,0.08,0.8508,0.5984,0,0,0.5989
701,4,Barranco,13004.1,1157,0.6959,0.2804,0.0237,0.8894,1.0,0.6999,7,0,1,1,423.4,220.5,1,0.664,0.2392,0.8186,0.6959,0,1,0.6232
702,4,Barranco,10464.6,1160,0.6461,0.2854,0.0684,0.9794,26.7,0.7502,14,2,2,2,283.0,184.7,3,0.894,0.0022,0.8145,0.6461,0,0,0.4672
703,4,Barranco,10354.7,924,0.6061,0.2766,0.1173,0.7927,50.9,0.9288,10,2,3,0,872.0,223.0,1,0.794,0.2375,0.8894,0.6061,0,1,0.6179
704,4,Barranco,11923.3,1428,0.6277,0.3793,0.0,0.7633,2.3,0.4524,14,4,3,2,747.4,508.2,1,0.79,0.5366,0.6684,0.6277,1,0,0.6479
705,4,Barranco,11966.6,1158,0.6624,0.3317,0.0059,0.8211,43.3,0.4677,12,4,4,0,319.7,42.4,0,0.617,0.0015,0.6229,0.6624,0,1,0.5062
706,4,Barranco,11059.8,1016,0.4318,0.3845,0.1837,0.7876,37.5,0.5593,11,1,1,3,2255.0,42.8,1,0.815,0.2541,0.6856,0.4318,0,0,0.4894
707,4,Barranco,12433.8,1025,0.7072,0.389,0.0,0.9169,8.2,0.8284,12,2,1,0,200.8,139.0,0,0.516,0.134,0.8861,0.7072,0,0,0.64
708,4,Barranco,13634.8,1113,0.5174,0.2652,0.2174,0.7514,12.2,0.5813,10,0,0,1,589.0,429.1,0,0.795,0.2174,0.7325,0.5174,0,1,0.605
709,4,Barranco,14137.5,1184,0.5556,0.2628,0.1815,0.9854,52.6,0.9487,13,5,1,0,178.7,82.5,0,0.608,0.2635,0.899,0.5556,0,1,0.7948
710,4,Barranco,14542.1,1166,0.634,0.3317,0.0342,0.9554,125.5,0.8512,9,2,0,0,503.9,830.3,2,0.433,0.8364,0.7433,0.634,1,1,0.6785
711,4,Barranco,9633.4,896,0.5925,0.288,0.1196,0.8678,43.1,0.8549,15,5,1,0,200.6,44.1,2,0.739,0.0786,0.8555,0.5925,0,1,0.5348
712,4,Barranco,9906.6,915,0.6487,0.2796,0.0717,0.971,29.4,0.7308,11,7,0,0,353.9,758.3,1,0.86,0.7656,0.7993,0.6487,1,1,0.7006
713,4,Barranco,11478.6,1115,0.6142,0.4857,0.0,0.9007,58.8,0.7676,10,3,0,0,1655.9,375.8,0,0.589,0.0294,0.7821,0.6142,0,1,0.673
714,4,Barranco,12144.5,1084,0.5711,0.2273,0.2016,0.9885,27.8,0.8465,13,2,0,0,524.0,466.7,2,0.884,0.2837,0.8709,0.5711,0,0,0.5321
715,4,Barranco,11570.8,954,0.7529,0.5118,0.0,0.8168,11.6,0.9024,9,2,0,1,358.3,556.9,0,0.402,0.7412,0.926,0.7529,1,1,0.8163
716,4,Barranco,11005.2,911,0.6708,0.3731,0.0,0.9893,34.9,0.8406,16,2,2,0,131.7,164.5,1,0.47,0.1094,0.8579,0.6708,0,0,0.5688
717,4,Barranco,11452.0,999,0.6302,0.4289,0.0,0.7933,51.5,0.7769,16,3,1,0,284.5,179.8,1,0.628,0.2062,0.7975,0.6302,0,1,0.7493
718,4,Barranco,12870.0,1192,0.6693,0.4195,0.0,0.8348,1.0,0.9628,7,2,2,3,109.2,462.2,2,0.594,0.2758,0.9763,0.6693,0,0,0.6621
719,4,Barranco,9606.7,825,0.5295,0.3994,0.0712,0.9745,45.3,0.3615,14,3,0,1,497.5,713.2,2,0.55,0.7042,0.5565,0.5295,1,0,0.4632
720,4,Barranco,16218.0,1534,0.8175,0.4829,0.0,0.8389,58.0,0.9242,8,2,1,0,487.6,60.2,0,0.67,0.0042,0.8772,0.8175,0,0,0.6689
721,4,Barranco,12037.8,1407,0.4912,0.2634,0.2454,0.8004,31.9,0.7341,5,4,0,0,211.9,74.8,1,0.571,0.2472,0.7979,0.4912,0,0,0.678
722,4,Barranco,13891.5,1256,0.6113,0.3375,0.0512,0.7643,66.6,0.4861,10,7,2,0,926.0,100.3,0,0.596,0.2168,0.6028,0.6113,0,1,0.6082
723,4,Barranco,10956.0,950,0.5714,0.2818,0.1469,0.7857,57.5,0.6874,15,4,1,1,827.4,188.2,2,0.692,0.0481,0.7358,0.5714,0,0,0.4899
724,4,Barranco,13033.8,1389,0.5676,0.2143,0.2181,0.8353,37.9,0.841,15,2,0,2,275.8,484.1,1,0.55,0.1469,0.854,0.5676,0,1,0.6532
725,4,Barranco,12180.2,1213,0.5546,0.2971,0.1483,0.8511,14.2,0.6134,6,6,2,1,384.7,90.4,1,0.634,0.0481,0.7491,0.5546,0,0,0.518
726,4,Barranco,13542.3,1108,0.5228,0.4998,0.0,0.8802,1.0,0.7646,6,5,3,3,152.8,335.8,0,0.553,0.1808,0.8574,0.5228,0,1,0.6255
727,4,Barranco,11642.4,1298,0.7188,0.3361,0.0,0.9453,47.1,0.5356,15,7,1,1,196.8,465.5,2,0.469,0.1943,0.6586,0.7188,0,1,0.4622
728,4,Barranco,14792.8,1606,0.4795,0.5087,0.0118,0.7532,7.8,0.5561,10,4,0,3,103.3,329.8,2,0.765,0.083,0.7232,0.4795,0,1,0.6672
729,4,Barranco,9314.3,1109,0.6984,0.5169,0.0,0.9519,37.0,0.8019,5,3,1,1,166.9,141.1,0,0.906,0.2343,0.8317,0.6984,0,1,0.5151
730,4,Barranco,13708.9,1611,0.6649,0.5896,0.0,0.8885,60.3,0.6613,14,6,1,1,225.1,121.4,0,0.81,0.1421,0.7164,0.6649,0,1,0.6308
731,4,Barranco,12213.7,1262,0.5619,0.5024,0.0,0.9316,15.4,0.5145,13,3,1,1,64.8,351.3,1,0.7,0.2119,0.6882,0.5619,0,0,0.5976
732,4,Barranco,10167.0,1092,0.6533,0.5387,0.0,0.9317,4.4,0.6278,15,2,1,2,388.2,541.0,0,0.554,0.8857,0.7708,0.6533,1,1,0.7134
733,4,Barranco,15513.7,1495,0.5842,0.376,0.0398,0.9668,11.5,0.9178,16,3,2,0,554.3,117.2,0,0.607,0.1352,0.9354,0.5842,0,1,0.5964
734,4,Barranco,15327.7,1770,0.4899,0.3683,0.1418,0.7724,37.8,0.794,11,3,0,0,243.1,1138.3,1,0.809,0.6178,0.8261,0.4899,1,1,0.6377
735,4,Barranco,8267.0,844,0.491,0.3736,0.1355,0.8872,10.3,0.7732,5,3,1,0,28.3,259.3,1,0.308,0.0613,0.8502,0.491,0,1,0.5443
736,4,Barranco,12318.2,1145,0.6655,0.35,0.0,0.9682,4.2,0.8434,10,2,2,0,199.9,280.4,0,0.596,0.2238,0.9005,0.6655,0,1,0.6029
737,4,Barranco,13270.2,1066,0.6604,0.362,0.0,0.9226,8.1,0.8722,19,2,1,3,80.3,1244.7,0,0.76,0.9597,0.9125,0.6604,1,0,0.6649
738,4,Barranco,12795.1,1323,0.6242,0.4102,0.0,0.7732,48.4,0.5683,14,4,1,1,150.3,514.7,2,0.479,0.5877,0.6764,0.6242,1,0,0.6462
739,4,Barranco,14728.0,1487,0.5608,0.3127,0.1264,0.8974,11.7,0.8841,9,4,0,0,781.8,1118.3,1,0.714,0.5868,0.9148,0.5608,1,1,0.6607
740,4,Barranco,14353.7,1614,0.581,0.2398,0.1793,0.942,18.2,0.7457,18,1,1,0,34.9,355.2,1,0.707,0.2431,0.8232,0.581,0,1,0.6767
741,4,Barranco,12477.3,1091,0.5674,0.3791,0.0535,0.816,10.6,0.9191,12,1,2,0,127.3,51.1,3,0.432,0.038,0.9373,0.5674,0,0,0.5199
742,4,Barranco,16098.8,1812,0.4253,0.2946,0.2801,0.9018,37.3,0.9197,19,2,1,2,475.2,22.5,1,0.663,0.0488,0.9022,0.4253,0,1,0.6046
743,4,Barranco,13686.3,1103,0.6061,0.3029,0.091,0.9517,35.4,0.7043,17,3,0,3,139.6,445.7,1,0.557,0.1632,0.7753,0.6061,0,0,0.6049
744,4,Barranco,11367.5,1176,0.6522,0.3386,0.0092,0.8757,4.9,0.348,12,1,1,0,131.3,314.8,1,0.712,0.0307,0.6023,0.6522,0,0,0.4191
745,4,Barranco,11005.8,1055,0.6068,0.3202,0.073,0.7966,9.6,0.7329,15,4,2,0,1243.8,1385.2,1,0.75,0.912,0.827,0.6068,1,0,0.6576
746,4,Barranco,14238.0,1327,0.7769,0.4388,0.0,0.8819,1.0,0.7272,7,4,1,3,331.2,1323.6,1,0.71,0.8617,0.835,0.7769,1,1,0.7444
747,4,Barranco,10572.7,1029,0.4995,0.3367,0.1638,0.8911,29.0,0.8099,6,7,0,1,516.7,1189.6,0,0.661,0.9483,0.8472,0.4995,1,0,0.6563
748,4,Barranco,11262.5,1001,0.5339,0.4428,0.0233,0.8467,58.6,0.507,11,4,1,2,363.5,401.3,0,0.693,0.133,0.626,0.5339,0,0,0.5961
749,4,Barranco,11568.8,1010,0.6133,0.3665,0.0202,0.9131,50.3,0.8863,7,2,1,0,278.5,424.3,2,0.474,0.0666,0.8648,0.6133,0,1,0.5216
750,4,Barranco,12640.2,1418,0.6244,0.3429,0.0327,0.854,29.0,0.9269,12,1,0,0,672.6,204.4,2,0.645,0.1471,0.9175,0.6244,0,0,0.4827
751,4,Barranco,11651.8,1038,0.4099,0.3627,0.2275,0.9606,26.9,0.6882,13,4,1,1,1123.6,537.2,1,0.531,0.8663,0.777,0.4099,1,1,0.6425
752,4,Barranco,9629.5,1054,0.6603,0.2467,0.0931,0.94,122.7,0.9359,11,4,0,0,63.6,324.6,1,0.805,0.2495,0.798,0.6603,0,1,0.5783
753,4,Barranco,14091.7,1528,0.6248,0.377,0.0,0.9431,2.6,0.904,17,2,1,2,237.9,130.9,2,0.752,0.2163,0.939,0.6248,0,0,0.5978
754,4,Barranco,11272.1,916,0.3881,0.4179,0.194,0.8763,9.1,0.9593,9,1,0,2,236.4,286.8,1,0.752,0.272,0.9634,0.3881,0,1,0.6344
755,4,Barranco,15635.9,1801,0.5883,0.4293,0.0,0.7971,47.6,0.7282,16,5,2,0,173.6,202.2,0,0.907,0.0594,0.7735,0.5883,0,1,0.6738
756,4,Barranco,12547.2,1399,0.5191,0.2418,0.239,0.9239,42.5,0.9347,10,2,1,0,536.4,242.6,3,0.601,0.1156,0.9041,0.5191,0,1,0.7046
757,4,Barranco,14281.0,1597,0.5547,0.2285,0.2169,0.7665,23.5,0.8137,5,5,1,2,300.5,52.8,0,0.568,0.2416,0.8568,0.5547,0,1,0.7368
758,4,Barranco,13135.6,1476,0.4662,0.3071,0.2268,0.8742,12.7,0.797,10,2,0,3,1141.8,239.7,0,0.597,0.1122,0.8612,0.4662,0,0,0.4953
759,4,Barranco,14367.1,1484,0.6416,0.4608,0.0,0.7627,32.1,0.7653,17,6,0,0,590.1,60.9,1,0.41,0.1137,0.8163,0.6416,0,0,0.5895
760,4,Barranco,13026.6,1559,0.7762,0.3677,0.0,0.8768,37.0,0.8021,10,1,2,2,729.1,293.1,0,0.421,0.2958,0.8319,0.7762,0,1,0.6589
761,4,Barranco,12423.3,1082,0.6265,0.288,0.0855,0.9146,12.5,0.9677,7,1,0,0,93.8,55.6,0,0.743,0.2313,0.964,0.6265,0,1,0.7069
762,4,Barranco,13967.8,1157,0.3841,0.2338,0.3822,0.8506,35.2,0.6094,21,5,0,3,128.4,423.4,0,0.441,0.2582,0.7187,0.3841,0,0,0.5437
763,4,Barranco,16474.7,1782,0.6286,0.2953,0.0762,0.8501,24.4,0.4878,14,4,2,1,137.1,251.1,0,0.489,0.1221,0.6602,0.6286,0,1,0.599
764,4,Barranco,11514.4,1056,0.5805,0.2899,0.1296,0.7795,27.9,0.9834,9,2,1,0,705.2,502.4,0,0.635,0.8594,0.9527,0.5805,1,1,0.6788
765,4,Barranco,13430.9,1401,0.4899,0.4248,0.0853,0.8224,14.9,0.7815,14,2,1,1,112.9,298.6,0,0.588,0.1352,0.849,0.4899,0,0,0.5811
766,4,Barranco,11990.6,1147,0.6354,0.431,0.0,0.8566,42.0,0.7637,12,5,0,1,115.5,477.1,1,0.783,0.1351,0.8022,0.6354,0,0,0.5394
767,4,Barranco,12910.9,1205,0.688,0.266,0.046,0.9573,25.8,0.3385,13,1,2,1,99.8,152.5,0,0.659,0.0383,0.5687,0.688,0,0,0.531
768,4,Barranco,12075.9,1397,0.5332,0.4103,0.0566,0.9655,6.3,0.7108,20,3,2,0,2213.7,208.7,1,0.53,0.2526,0.8181,0.5332,0,0,0.5088
769,4,Barranco,8116.1,695,0.4356,0.4021,0.1623,0.9789,18.8,0.8869,11,2,1,1,218.4,141.2,0,0.796,0.1172,0.9071,0.4356,0,1,0.6225
770,4,Barranco,11639.7,1019,0.3988,0.2556,0.3455,0.7741,12.8,0.5146,12,2,1,2,373.9,70.6,0,0.759,0.1745,0.6917,0.3988,0,1,0.5916
771,4,Barranco,13799.2,1472,0.5334,0.3433,0.1233,0.8211,1.0,0.9559,8,6,0,0,98.2,26.1,1,0.438,0.2571,0.9722,0.5334,0,1,0.5543
772,4,Barranco,10622.6,1182,0.5844,0.3773,0.0383,0.8611,43.7,0.6169,7,2,0,0,527.1,449.5,0,0.688,0.232,0.7119,0.5844,0,0,0.583
773,4,Barranco,13657.7,1547,0.5484,0.3631,0.0885,0.904,9.0,0.6999,9,4,1,2,59.2,96.4,1,0.543,0.0595,0.8079,0.5484,0,0,0.4649
774,4,Barranco,12330.5,1100,0.5317,0.2132,0.2552,0.9187,11.9,0.3264,10,1,3,1,111.8,511.2,2,0.539,0.5316,0.5799,0.5317,1,1,0.6623
775,4,Barranco,11655.3,1343,0.6568,0.3605,0.0,0.9386,4.1,0.6769,13,4,1,0,136.3,64.6,0,0.93,0.1487,0.8007,0.6568,0,1,0.7174
776,4,Barranco,13630.5,1422,0.6463,0.4009,0.0,0.869,13.3,0.5823,14,2,0,2,291.5,172.1,3,0.669,0.078,0.7317,0.6463,0,1,0.5146
777,4,Barranco,13225.9,1493,0.62,0.4764,0.0,0.8836,20.2,0.3692,9,2,2,0,129.7,320.9,0,0.617,0.0123,0.5946,0.62,0,1,0.488
778,4,Barranco,12757.0,1055,0.6816,0.2965,0.0219,0.9805,27.3,0.7404,10,0,1,2,828.2,184.2,0,0.663,0.1889,0.8078,0.6816,0,0,0.5905
779,4,Barranco,13828.6,1303,0.5344,0.3064,0.1593,0.8076,27.4,0.6885,13,5,1,0,366.0,688.2,0,0.781,0.5068,0.7765,0.5344,1,0,0.6554
780,4,Barranco,12365.6,1248,0.4905,0.3333,0.1762,0.9429,31.5,0.6695,15,1,0,0,140.9,366.3,1,0.545,0.2825,0.7597,0.4905,0,1,0.5795
781,4,Barranco,9039.6,931,0.5478,0.3733,0.0789,0.9208,6.1,0.8351,13,3,0,3,543.5,116.1,1,0.57,0.1065,0.8929,0.5478,0,0,0.6423
782,4,Barranco,11319.4,950,0.5409,0.3578,0.1014,0.7836,32.3,0.8256,10,2,2,2,178.6,181.0,2,0.749,0.1198,0.8523,0.5409,0,0,0.6093
783,4,Barranco,8752.1,888,0.3949,0.3983,0.2068,0.9724,42.7,0.8772,13,1,0,0,152.6,914.8,0,0.423,0.7625,0.8694,0.3949,1,1,0.7297
784,4,Barranco,13183.3,1405,0.5454,0.26,0.1946,0.9553,11.8,0.794,11,2,1,3,501.0,146.4,1,0.799,0.2954,0.8606,0.5454,0,1,0.6438
785,4,Barranco,13613.2,1285,0.7105,0.3817,0.0,0.9371,15.7,0.8969,16,3,2,3,34.4,170.6,1,0.409,0.2549,0.9172,0.7105,0,1,0.581
786,4,Barranco,13695.1,1369,0.6801,0.2906,0.0293,0.7804,56.1,0.5134,11,2,0,2,440.5,411.1,1,0.613,0.2873,0.6333,0.6801,0,0,0.5434
787,4,Barranco,12880.4,1181,0.6525,0.3385,0.0089,0.7835,40.1,0.8635,11,2,4,0,138.3,1209.1,0,0.41,0.9164,0.8646,0.6525,1,1,0.7712
788,4,Barranco,13742.3,1577,0.6132,0.4866,0.0,0.914,123.4,0.6006,9,5,0,0,138.1,290.1,2,0.492,0.0629,0.5959,0.6132,0,0,0.4199
789,4,Barranco,9162.1,952,0.7449,0.2381,0.017,0.7757,44.5,0.8803,8,3,2,2,1172.0,85.5,0,0.845,0.172,0.8688,0.7449,0,1,0.6271
790,4,Barranco,11806.4,1204,0.494,0.3276,0.1784,0.7772,1.0,0.6312,16,2,1,3,160.0,3000.0,1,0.807,0.708,0.7774,0.494,1,1,0.7152
791,4,Barranco,9453.2,1113,0.5035,0.248,0.2485,0.8461,4.9,0.9768,16,3,0,0,525.7,75.8,0,0.823,0.1044,0.9796,0.5035,0,1,0.6331
792,4,Barranco,11355.0,1210,0.7124,0.3622,0.0,0.7513,40.8,0.7204,6,1,0,0,305.9,469.4,0,0.433,0.0247,0.7779,0.7124,0,0,0.6193
793,4,Barranco,14909.3,1359,0.6028,0.4339,0.0,0.9232,2.7,0.9048,8,2,1,0,332.4,115.0,1,0.492,0.0219,0.9393,0.6028,0,1,0.4932
794,4,Barranco,13967.8,1475,0.5329,0.3636,0.1035,0.8796,4.0,0.7181,15,4,0,0,200.2,939.8,0,0.701,0.587,0.8255,0.5329,1,0,0.7858
795,4,Barranco,13192.1,1562,0.6552,0.3407,0.0041,0.7688,12.2,0.5896,14,5,2,1,192.1,522.8,0,0.757,0.5218,0.7375,0.6552,1,0,0.5754
796,4,Barranco,11673.1,944,0.5562,0.4563,0.0,0.8805,33.9,0.6807,6,4,0,0,830.8,103.7,0,0.53,0.2169,0.7632,0.5562,0,1,0.5913
797,4,Barranco,10211.5,1072,0.5162,0.3764,0.1073,0.763,38.9,0.5774,14,3,0,1,515.1,23.1,1,0.563,0.2282,0.6946,0.5162,0,0,0.5777
798,4,Barranco,12336.6,1064,0.5135,0.4156,0.071,0.767,13.1,0.4997,20,5,2,1,164.1,1151.0,1,0.48,0.5363,0.6823,0.5135,1,1,0.6447
799,4,Barranco,13999.2,1577,0.6322,0.4072,0.0,0.8665,12.8,0.6953,10,0,3,0,106.0,333.6,1,0.899,0.2204,0.8001,0.6322,0,1,0.5322
800,5,Lince,19454.1,2134,0.4648,0.3524,0.1828,0.8081,45.6,0.5189,8,4,2,1,153.4,1182.9,1,0.49,0.6586,0.6506,0.4648,1,1,0.6088
801,5,Lince,24981.2,2665,0.4103,0.4019,0.1878,0.9124,8.7,0.6707,10,4,0,0,285.7,639.6,0,0.756,0.5427,0.7908,0.4103,1,1,0.7705
802,5,Lince,23362.8,1943,0.3216,0.31,0.3684,0.8742,4.7,0.6407,3,3,1,0,177.8,1588.3,0,0.481,0.6984,0.7782,0.3216,1,1,0.7331
803,5,Lince,17364.8,1628,0.3191,0.3182,0.3627,0.9485,10.7,0.4867,8,1,1,2,95.5,524.5,0,0.578,0.8832,0.6777,0.3191,1,1,0.693
804,5,Lince,21026.4,1705,0.4712,0.3111,0.2177,0.9855,9.6,0.8548,7,7,1,0,348.0,522.5,0,0.643,0.737,0.9,0.4712,1,1,0.7627
805,5,Lince,26908.0,2249,0.3364,0.3095,0.354,0.8407,10.0,0.6842,10,2,1,0,151.7,680.8,1,0.628,0.9886,0.7972,0.3364,1,1,0.8849
806,5,Lince,18125.9,1655,0.2475,0.3639,0.3886,0.9689,2.1,0.7042,11,6,0,0,125.7,1704.4,0,0.381,0.9281,0.8197,0.2475,1,1,0.7788
807,5,Lince,19966.5,1791,0.4122,0.3209,0.2669,0.9365,3.6,0.5197,11,3,2,1,36.6,131.4,0,0.505,0.126,0.707,0.4122,0,1,0.7378
808,5,Lince,21540.5,2498,0.3487,0.4698,0.1815,0.7858,17.1,0.7272,16,9,0,0,693.8,123.2,1,0.647,0.1425,0.8134,0.3487,0,0,0.6871
809,5,Lince,18169.8,2103,0.2801,0.5643,0.1556,0.9506,17.2,0.802,7,3,1,1,245.9,11.7,0,0.558,0.2034,0.8582,0.2801,0,1,0.7369
810,5,Lince,25289.6,2607,0.4072,0.3046,0.2883,0.8656,10.5,0.9583,8,4,1,0,593.0,714.9,0,0.819,0.9506,0.961,0.4072,1,1,0.8643
811,5,Lince,18582.0,2032,0.4767,0.3735,0.1498,0.9202,95.3,0.8969,15,2,1,2,401.9,582.5,2,0.845,0.7949,0.8111,0.4767,1,1,0.8233
812,5,Lince,15832.9,1899,0.402,0.433,0.1649,0.9186,88.7,0.6104,11,3,1,1,593.0,970.8,0,0.482,0.6863,0.648,0.402,1,1,0.729
813,5,Lince,18425.1,1776,0.2934,0.3287,0.3779,0.9626,5.8,0.5515,7,4,2,2,155.8,159.0,1,0.659,0.2885,0.7231,0.2934,0,0,0.5872
814,5,Lince,21959.1,2215,0.4482,0.2704,0.2814,0.9327,63.0,0.7375,13,4,1,1,81.6,439.4,0,0.887,0.2543,0.7585,0.4482,0,0,0.7666
815,5,Lince,17605.5,1866,0.5035,0.4891,0.0074,0.9479,59.3,0.5962,10,3,1,2,450.4,761.0,1,0.63,0.6856,0.6787,0.5035,1,1,0.7157
816,5,Lince,20906.6,2442,0.6213,0.4049,0.0,0.827,41.6,0.7163,12,2,4,0,271.6,24.4,0,0.589,0.229,0.7744,0.6213,0,1,0.7235
817,5,Lince,21687.7,2426,0.5442,0.3755,0.0803,0.9836,67.7,0.6697,10,3,0,0,168.5,127.5,1,0.779,0.1814,0.7116,0.5442,0,1,0.6982
818,5,Lince,16373.2,1352,0.2995,0.466,0.2345,0.9088,19.3,0.6706,8,1,0,2,443.3,649.0,0,0.609,0.6994,0.7766,0.2995,1,1,0.7674
819,5,Lince,18308.9,1986,0.4858,0.4116,0.1026,0.9357,21.8,0.6903,6,3,1,2,313.1,245.4,0,0.841,0.1655,0.785,0.4858,0,1,0.5309
820,5,Lince,21046.9,1895,0.4257,0.3462,0.2282,0.9561,57.2,0.7481,9,4,2,2,408.0,667.6,0,0.561,0.585,0.7726,0.4257,1,1,0.7523
821,5,Lince,22107.2,1993,0.2848,0.2719,0.4433,0.7797,42.9,0.7299,9,3,0,3,108.0,650.0,0,0.579,0.7377,0.7808,0.2848,1,1,0.8241
822,5,Lince,18383.6,1873,0.4284,0.3105,0.2611,0.8307,8.8,0.6364,10,3,1,1,534.9,296.0,0,0.769,0.0102,0.77,0.4284,0,1,0.6615
823,5,Lince,20455.3,2206,0.5919,0.4464,0.0,0.9506,2.4,0.8446,12,3,1,1,243.8,357.6,0,0.665,0.2237,0.9036,0.5919,0,1,0.6831
